Date,Stock,Open,High,Low,Close,Volume,Turnover
2020-03-12,ROST,88.05573397137256,91.65702153976676,86.49739413300523,86.80146026611328,5273900,0.016038184179893
2020-03-13,ROST,90.8683403133324,92.29365155859784,83.12415501366321,88.207763671875,4298400,0.0130716416463816
2020-03-16,ROST,80.38728943874442,80.38728943874442,69.75985494128473,70.46517181396484,4883700,0.0148515671664884
2020-03-17,ROST,70.94173589921992,71.17048593278308,64.51761731192502,66.29997253417969,7862800,0.0239111539031196
2020-03-18,ROST,62.23964018236429,62.859171336227405,53.66143232802967,57.1594352722168,8149600,0.0247833265311166
2020-03-19,ROST,56.673342041667695,66.08077645508858,54.96723145131165,61.953704833984375,7958700,0.0242027904269164
2020-03-20,ROST,62.36354408246265,66.71936520573516,60.85759095115026,60.905250549316406,10008700,0.0304369392672017
2020-03-23,ROST,59.75195201195445,63.31667374926148,57.66459045961889,59.97117233276367,5970200,0.0181556660518397
2020-03-24,ROST,64.64154102584625,68.43501716028898,62.97355669520249,68.22532653808594,8351500,0.0253973141656794
2020-03-25,ROST,70.48423468162827,80.88292690923923,69.38813673670236,77.48023986816406,5655300,0.0171980399690075
2020-03-26,ROST,78.48103842101091,82.76061468153843,77.49931171021686,81.5882568359375,5436500,0.0165326586196151
2020-03-27,ROST,77.94728857992038,81.75982415064252,76.25071141444255,78.68120574951172,3493000,0.0106223814142032
2020-03-30,ROST,78.71932748256779,81.49295069857905,76.80353352642749,80.8924789428711,3237400,0.0098450894905071
2020-03-31,ROST,80.15855388027911,84.6287538828842,79.8154251187408,82.89405059814453,4875800,0.0148275428855917
2020-04-01,ROST,78.44291004594805,81.36903034937907,76.14585423225189,77.28961181640625,4468900,0.0135901403670005
2020-04-02,ROST,76.2507118926404,78.41432264298686,72.08551413764447,75.6788330078125,4137500,0.0125823369886246
2020-04-03,ROST,74.89727003210812,75.51680857462054,70.69394568205627,71.24676513671875,3534700,0.0107491931247592
2020-04-06,ROST,76.25069955806745,83.93295521155608,74.48740358515383,83.09420013427734,5382000,0.01636692149191
2020-04-07,ROST,89.27050510721703,91.47224160934284,80.5112041483939,80.83526611328125,5867100,0.0178421339808965
2020-04-08,ROST,81.73121237029387,87.55485968769642,80.73041910600612,84.87655639648438,3023800,0.0091955215918315
2020-04-09,ROST,86.144239482075,88.29832413763828,83.77093810118448,84.58110046386719,2693900,0.0081922797857778
2020-04-13,ROST,84.84798056714574,84.84798056714574,81.11169724874118,82.92265319824219,2192200,0.006666585896426
2020-04-14,ROST,84.36189515917557,87.07832569442235,84.19985684723515,86.70660400390625,3034400,0.0092277567029081
2020-04-15,ROST,82.52233716534295,85.16251494417968,82.16014161901897,84.40953826904297,2383500,0.0072483384199122
2020-04-16,ROST,84.40000715263353,84.65735009809535,82.32217502379629,83.10374450683594,2610700,0.0079392645743087
2020-04-17,ROST,85.83923440250821,87.70737592373453,84.56203850127737,87.42144012451172,5080600,0.0154503495599773
2020-04-20,ROST,86.2395707255682,86.2395707255682,82.40796783090038,82.45562744140625,3565500,0.0108428574097742
2020-04-21,ROST,79.72965456875603,81.50248425740973,77.8043199610705,78.82417297363281,4154500,0.0126340348082757
2020-04-22,ROST,81.08309639630299,81.95045169100734,78.09979006117327,79.93933868408203,3265800,0.0099314552598067
2020-04-23,ROST,80.7494919662547,81.33090413192116,78.4619695259741,78.75743865966797,3721400,0.0113169568264574
