code,dt
AAPL,2023-12-01
ACRS,2023-12-01
ADP,2023-12-01
AFYA,2023-12-01
AGNC,2023-12-01
AGYS,2023-12-01
ALT,2023-12-01
AMGN,2023-12-01
AMPH,2023-12-01
AMZN,2023-12-01
ANIP,2023-12-01
AOSL,2023-12-01
APDN,2023-12-01
APLT,2023-12-01
APVO,2023-12-01
ARGX,2023-12-01
ARLP,2023-12-01
ATEX,2023-12-01
ATRA,2023-12-01
AUTL,2023-12-01
AVDL,2023-12-01
BCRX,2023-12-01
BHAT,2023-12-01
BLBD,2023-12-01
BMRN,2023-12-01
BNGO,2023-12-01
BUSE,2023-12-01
CAKE,2023-12-01
CASY,2023-12-01
CCOI,2023-12-01
CEVA,2023-12-01
CHY,2023-12-01
CLDX,2023-12-01
CLMT,2023-12-01
COHU,2023-12-01
COLM,2023-12-01
COST,2023-12-01
CPRT,2023-12-01
CSWC,2023-12-01
CSX,2023-12-01
DBX,2023-12-01
DCOM,2023-12-01
DKNG,2023-12-01
DMLP,2023-12-01
DOX,2023-12-01
EA,2023-12-01
EDIT,2023-12-01
ENPH,2023-12-01
ENSG,2023-12-01
ERNA,2023-12-01
ESGR,2023-12-01
ETNB,2023-12-01
EXTR,2023-12-01
FANG,2023-12-01
FARO,2023-12-01
FATE,2023-12-01
FGEN,2023-12-01
FIVE,2023-12-01
FIVN,2023-12-01
FLGT,2023-12-01
FOLD,2023-12-01
FORM,2023-12-01
FOXA,2023-12-01
FRPT,2023-12-01
FSLR,2023-12-01
FTAI,2023-12-01
GBDC,2023-12-01
GDYN,2023-12-01
GGAL,2023-12-01
GNLN,2023-12-01
GRFS,2023-12-01
GT,2023-12-01
HCAT,2023-12-01
HCM,2023-12-01
HFWA,2023-12-01
HOLX,2023-12-01
HQY,2023-12-01
HUBG,2023-12-01
IAC,2023-12-01
ICLR,2023-12-01
IDCC,2023-12-01
IEP,2023-12-01
IHRT,2023-12-01
ILMN,2023-12-01
ILPT,2023-12-01
IMAB,2023-12-01
IMOS,2023-12-01
INMD,2023-12-01
INTZ,2023-12-01
JAZZ,2023-12-01
JKHY,2023-12-01
JRVR,2023-12-01
KIDS,2023-12-01
LBRDK,2023-12-01
LGND,2023-12-01
LMAT,2023-12-01
LPLA,2023-12-01
LULU,2023-12-01
MASI,2023-12-01
MAT,2023-12-01
MATW,2023-12-01
MBIN,2023-12-01
MBIO,2023-12-01
MCRB,2023-12-01
MDB,2023-12-01
MDLZ,2023-12-01
MELI,2023-12-01
MIRM,2023-12-01
MLKN,2023-12-01
MNMD,2023-12-01
MNRO,2023-12-01
MPWR,2023-12-01
MRCY,2023-12-01
MRSN,2023-12-01
MTVA,2023-12-01
NAAS,2023-12-01
NDAQ,2023-12-01
NDSN,2023-12-01
NEGG,2023-12-01
NOVT,2023-12-01
NVDA,2023-12-01
NWE,2023-12-01
NWSA,2023-12-01
NXST,2023-12-01
OCX,2023-12-01
ODFL,2023-12-01
OMAB,2023-12-01
OPCH,2023-12-01
OPRA,2023-12-01
ORGO,2023-12-01
OTRK,2023-12-01
OZK,2023-12-01
PAGP,2023-12-01
PCH,2023-12-01
PEGA,2023-12-01
PENG,2023-12-01
PENN,2023-12-01
PFBC,2023-12-01
PGNY,2023-12-01
PHAT,2023-12-01
PHUN,2023-12-01
PINC,2023-12-01
PLUG,2023-12-01
PLXS,2023-12-01
PYPL,2023-12-01
QLYS,2023-12-01
QNCX,2023-12-01
QQQX,2023-12-01
QVCGA,2023-12-01
RAPT,2023-12-01
RBBN,2023-12-01
RCKT,2023-12-01
REPL,2023-12-01
RMBS,2023-12-01
ROAD,2023-12-01
ROKU,2023-12-01
ROP,2023-12-01
RUSHA,2023-12-01
SANM,2023-12-01
SATS,2023-12-01
SBCF,2023-12-01
SBLK,2023-12-01
SBUX,2023-12-01
SCHL,2023-12-01
SCSC,2023-12-01
SDGR,2023-12-01
SEIC,2023-12-01
SFIX,2023-12-01
SGRY,2023-12-01
SKYW,2023-12-01
SLP,2023-12-01
SNES,2023-12-01
STAA,2023-12-01
STLD,2023-12-01
STOK,2023-12-01
SWKS,2023-12-01
TER,2023-12-01
TFIN,2023-12-01
TIGO,2023-12-01
TILE,2023-12-01
TPIC,2023-12-01
TTEC,2023-12-01
TTEK,2023-12-01
TTGT,2023-12-01
UXIN,2023-12-01
VERU,2023-12-01
VLYPP,2023-12-01
VNOM,2023-12-01
VRNS,2023-12-01
VRSN,2023-12-01
WDAY,2023-12-01
WERN,2023-12-01
WINA,2023-12-01
WKHS,2023-12-01
WRLD,2023-12-01
XP,2023-12-01
XTKG,2023-12-01
YY,2023-12-01
ZION,2023-12-01
ZM,2023-12-01
