Date,Close,High,Low,Open,Volume,Turnover
2020-05-13,118.39600372314453,120.38500213623047,116.88999938964844,118.33999633789062,95658000,0.009013795074274833
2020-05-14,119.44249725341797,119.56849670410156,117.6604995727539,118.05049896240234,72962000,0.006875164818512203
2020-05-15,120.48899841308594,120.55000305175781,117.81849670410156,118.4260025024414,84700000,0.007981229408842735
2020-05-18,121.31300354003906,121.6500015258789,119.20050048828125,120.21749877929688,87144000,0.00821152604019116
2020-05-19,122.46649932861328,124.25,121.44850158691406,121.49150085449219,86410000,0.008142361667273916
2020-05-20,124.89700317382812,125.00050354003906,123.3635025024414,123.89350128173828,79962000,0.007534770554780198
2020-05-21,122.33699798583984,126.27249908447266,122.12699890136719,125.0,102288000,0.009638535935911519
2020-05-22,121.84400177001953,123.49250030517578,121.50650024414062,122.75050354003906,57342000,0.005403301732725621
2020-05-26,121.09300231933594,123.0999984741211,120.7030029296875,122.9000015258789,71364000,0.006724586251861309
2020-05-27,120.51950073242188,120.67900085449219,116.5,120.24949645996094,101138000,0.009530172136381777
2020-05-28,120.05500030517578,121.84850311279297,118.9114990234375,119.21649932861328,63804000,0.0060122120566918754
2020-05-29,122.11849975585938,122.11849975585938,119.91000366210938,120.7969970703125,70198000,0.0066147147820772405
2020-06-01,123.552001953125,123.84649658203125,122.20850372314453,122.4000015258789,58578000,0.005519769259872369
2020-06-02,123.62049865722656,123.67649841308594,122.2655029296875,123.3499984741211,50598000,0.004767818720526856
2020-06-03,123.91999816894531,124.4000015258789,123.05850219726562,123.40049743652344,53420000,0.005033734061633753
2020-06-04,123.02999877929688,125.37699890136719,122.50050354003906,123.87149810791016,58974000,0.005557084098666959
2020-06-05,124.1500015258789,124.43250274658203,121.85649871826172,122.22550201416016,66128000,0.00623120116113285
2020-06-08,126.2030029296875,126.5,124.36699676513672,125.01000213623047,79414000,0.007483132848569503
2020-06-09,130.04299926757812,131.32150268554688,126.25,126.47200012207031,103520000,0.009754626545494686
2020-06-10,132.37249755859375,136.11749267578125,131.31300354003906,132.25,98920000,0.009321171347375718
2020-06-11,127.89800262451172,133.56900024414062,126.8115005493164,130.1750030517578,116002000,0.010930797802651415
2020-06-12,127.2509994506836,131.07400512695312,125.1675033569336,130.0605010986328,108722000,0.010244807836932702
2020-06-15,128.63400268554688,129.1999969482422,125.4000015258789,126.33000183105469,77302000,0.0072841203749983595
2020-06-16,130.7635040283203,131.0,128.8000030517578,131.0,71712000,0.006757378079892918
2020-06-17,132.0489959716797,132.75,131.59100341796875,132.375,59186000,0.0055770607295367895
2020-06-18,132.69900512695312,132.98199462890625,131.8054962158203,132.35049438476562,49756000,0.004688477573392905
2020-06-19,133.75050354003906,134.8715057373047,132.9499969482422,133.9040069580078,115540000,0.010887263824057728
2020-06-22,135.6909942626953,135.75,133.4499969482422,134.22500610351562,64176000,0.006047265390104974
2020-06-23,138.2205047607422,139.15550231933594,135.90199279785156,136.30099487304688,84634000,0.007975010269043636
2020-06-24,136.72000122070312,139.8000030517578,136.0500030517578,139.0,90532000,0.00853077521654487
2020-06-25,137.72900390625,137.81149291992188,135.60699462890625,136.9774932861328,59374000,0.00559477585502513
2020-06-26,134.64349365234375,139.1284942626953,134.39999389648438,138.7530059814453,130016000,0.01225132848665994
2020-06-29,134.0189971923828,134.83999633789062,131.50399780273438,134.50050354003906,84468000,0.007959368190154996
2020-06-30,137.9409942626953,138.48150634765625,133.75149536132812,134.2534942626953,75394000,0.007104330697169883
2020-07-01,143.93499755859375,144.75,137.6999969482422,137.89950561523438,127268000,0.011992386120479304
2020-07-02,144.51499938964844,147.7779998779297,143.55499267578125,145.60049438476562,131868000,0.012425841318598273
2020-07-06,152.8520050048828,152.99400329589844,146.5,146.74850463867188,137612000,0.01296709493990161
2020-07-07,150.00599670410156,153.4774932861328,149.5,152.92750549316406,105150000,0.009908220452654232
2020-07-08,154.0554962158203,154.19850158691406,150.6215057373047,151.1304931640625,100752000,0.009493799591496141
2020-07-09,159.13150024414062,159.69400024414062,153.6999969482422,155.79949951171875,127774000,0.012040066192272391
2020-07-10,160.0,160.75,156.78500366210938,159.58799743652344,109720000,0.010338848769046338
2020-07-13,155.1999969482422,167.21449279785156,153.41949462890625,162.55299377441406,154408000,0.014549771789381216
2020-07-14,154.1999969482422,156.36900329589844,147.5,154.4499969482422,144638000,0.013629150640332885
2020-07-15,150.44349670410156,154.91749572753906,148.65899658203125,154.01150512695312,115778000,0.01090969041909084
2020-07-16,149.9949951171875,151.60000610351562,145.9114990234375,148.55299377441406,127884000,0.012050431425270888
2020-07-17,148.09849548339844,151.1999969482422,147.42250061035156,150.4499969482422,95226000,0.008973087977408008
2020-07-20,159.8419952392578,160.0679931640625,149.7010040283203,150.00999450683594,151964000,0.01431947515803279
2020-07-21,156.9145050048828,162.0290069580078,155.28599548339844,161.62449645996094,122426000,0.011536127409763643
2020-07-22,154.99549865722656,157.5,153.26300048828125,156.25,82084000,0.007734725322260295
2020-07-23,149.32749938964844,154.9134979248047,148.5,154.9134979248047,113138000,0.01066092482712691
2020-07-24,150.44549560546875,151.57899475097656,144.39999389648438,146.5,112648000,0.010614752425588151
2020-07-27,152.760498046875,154.89999389648438,150.7884979248047,153.10000610351562,83410000,0.007859673494587632
2020-07-28,150.01649475097656,153.85450744628906,149.78799438476562,152.7135009765625,62534000,0.005892540730254682
2020-07-29,151.67649841308594,151.95799255371094,149.8385009765625,151.54949951171875,59482000,0.0056049526292418364
2020-07-30,152.593994140625,154.60000610351562,150.25,150.6999969482422,122566000,0.011549319524489003
2020-07-31,158.23399353027344,162.34100341796875,157.5500030517578,162.1999969482422,161710000,0.015237834801699629
2020-08-03,155.59449768066406,159.1999969482422,155.1999969482422,159.02549743652344,101494000,0.00956371779954055
2020-08-04,156.94149780273438,158.36199951171875,155.0605010986328,155.0605010986328,93886000,0.008846820593608135
2020-08-05,160.25149536132812,160.67950439453125,156.36500549316406,157.18850708007812,78330000,0.007380988188838859
2020-08-06,161.25,162.37350463867188,158.27149963378906,159.71800231933594,78812000,0.007426406755250456
2020-08-07,158.3730010986328,162.04049682617188,157.0334930419922,161.20050048828125,78722000,0.007417926110069867
2020-08-10,157.4080047607422,158.62550354003906,155.0760040283203,158.5155029296875,63346000,0.00596905499566177
2020-08-11,154.0334930419922,157.96099853515625,153.64999389648438,155.66000366210938,74362000,0.007007085965765802
2020-08-12,158.11199951171875,158.71949768066406,155.0709991455078,155.39999389648438,70442000,0.006637706753455725
2020-08-13,158.05099487304688,160.87600708007812,157.75,159.14950561523438,62980000,0.005934567038594043
2020-08-14,157.4010009765625,158.91200256347656,156.0,158.90899658203125,55034000,0.005185820298538974
2020-08-17,159.12049865722656,159.74850463867188,157.70899963378906,158.656005859375,53824000,0.005071802735555506
2020-08-18,165.62449645996094,166.0,160.29100036621094,160.60000610351562,106920000,0.01007500647453914
2020-08-19,163.0240020751953,165.7949981689453,162.8000030517578,165.15049743652344,83702000,0.007887188476729097
2020-08-20,164.86849975585938,165.63099670410156,161.89999389648438,162.60000610351562,66650000,0.006280388903180263
2020-08-21,164.23599243164062,165.72000122070312,163.76950073242188,164.75,71518000,0.006739097578059205
2020-08-24,165.3730010986328,169.01600646972656,162.8780059814453,165.50750732421875,93326000,0.008794052134706694
2020-08-25,167.32449340820312,167.8699951171875,163.35000610351562,164.74949645996094,79856000,0.007524782239345282
2020-08-26,172.09249877929688,172.58700561523438,167.22850036621094,167.5554962158203,130174000,0.012266216730421418
2020-08-27,170.0,172.64999389648438,168.89999389648438,172.50250244140625,85296000,0.00803739012581641
2020-08-28,170.08999633789062,171.6685028076172,169.3249969482422,171.14999389648438,57940000,0.005459650908481086
2020-08-31,172.54800415039062,174.75,170.25,170.44949340820312,83718000,0.007888696146983424
2020-09-01,174.95599365234375,175.69349670410156,173.35000610351562,174.47900390625,68644000,0.006468282308625746
2020-09-02,176.57249450683594,177.6125030517578,174.33450317382812,177.35000610351562,78630000,0.007409257006107488
2020-09-03,168.39999389648438,174.42050170898438,165.14999389648438,174.25,163222000,0.015380309640733517
2020-09-04,164.7310028076172,169.0749969482422,155.55650329589844,165.89999389648438,175636000,0.016550073299309357
2020-09-08,157.49200439453125,162.54249572753906,156.5,157.1999969482422,121884000,0.011485055079898322
2020-09-09,163.4304962158203,165.15899658203125,159.25,160.14950561523438,103774000,0.009778560810782124
2020-09-10,158.7554931640625,167.4945068359375,158.52749633789062,165.36099243164062,106614000,0.01004617228092514
2020-09-11,155.81100463867188,160.86700439453125,154.19900512695312,160.4344940185547,101880000,0.009600090344426184
2020-09-14,155.14849853515625,159.3695068359375,154.8000030517578,158.64700317382812,90592000,0.008536428979998595
2020-09-15,157.80650329589844,158.75100708007812,155.4459991455078,156.80799865722656,80430000,0.007578869909719258
2020-09-16,153.90499877929688,159.36199951171875,153.70750427246094,158.99949645996094,90244000,0.008503637151966986
2020-09-17,150.43649291992188,151.47149658203125,148.62750244140625,150.46249389648438,128982000,0.012153895296474069
2020-09-18,147.74549865722656,151.88999938964844,145.27699279785156,151.58700561523438,177852000,0.016758885629533624
2020-09-21,148.02349853515625,148.10000610351562,143.5500030517578,145.3249969482422,122358000,0.011529719811182754
2020-09-22,156.44949340820312,156.69949340820312,150.00999450683594,151.69200134277344,138976000,0.013095623829082973
2020-09-23,149.9929962158203,156.35000610351562,149.61900329589844,156.02149963378906,113054000,0.010653009558291694
2020-09-24,150.989501953125,153.46499633789062,148.25,148.88949584960938,110588000,0.01042063988034357
2020-09-25,154.75650024414062,155.07699584960938,149.9499969482422,152.7429962158203,92304000,0.008697749697211567
2020-09-28,158.70249938964844,158.7519989013672,155.85850524902344,157.4425048828125,84484000,0.007960875860409323
2020-09-29,157.24400329589844,159.41299438476562,156.6269989013672,158.76950073242188,69916000,0.00658814209384473
2020-09-30,157.43649291992188,160.6439971923828,156.69949340820312,157.0570068359375,97922000,0.009227130415262082
2020-10-01,161.06300354003906,161.1999969482422,158.60000610351562,160.39999389648438,99438000,0.00936998217185955
2020-10-02,156.25,159.7899932861328,156.14999389648438,157.68150329589844,112262000,0.010578379880702515
2020-10-05,159.9600067138672,160.12649536132812,157.04249572753906,157.29200744628906,75506000,0.007114884388950172
2020-10-06,154.9980010986328,159.10000610351562,154.5,158.25,101738000,0.009586709770919034
2020-10-07,159.7845001220703,160.0,156.6195068359375,156.75,86188000,0.008121442742495131
2020-10-08,159.52749633789062,161.6645050048828,158.74949645996094,161.24949645996094,63482000,0.005981870192823547
2020-10-09,164.33250427246094,164.44949340820312,159.89149475097656,160.5,98158000,0.009249368551513402
2020-10-12,172.14649963378906,174.81199645996094,166.9774932861328,167.4969940185547,167284000,0.015763069426550744
2020-10-13,172.18150329589844,174.61900329589844,171.21099853515625,173.39950561523438,114894000,0.010826391637539281
2020-10-14,168.1855010986328,173.24400329589844,167.0,172.35000610351562,116254000,0.010954543609157064
2020-10-15,166.9324951171875,167.79400634765625,164.0,164.60049438476562,104468000,0.00984395600806355
2020-10-16,163.635498046875,169.98300170898438,158.0,168.1614990234375,129488000,0.012201575368267156
2020-10-19,160.36050415039062,166.4499969482422,159.63699340820312,164.98049926757812,104472000,0.009844332925627133
2020-10-20,160.85049438476562,163.3000030517578,159.60049438476562,161.11399841308594,90194000,0.008498925682422215
2020-10-21,159.2469940185547,161.69400024414062,158.0,160.625,91854000,0.008655346471308625
2020-10-22,158.82000732421875,159.9375,156.0970001220703,159.49349975585938,84240000,0.007937883889030838
2020-10-23,160.22000122070312,160.26649475097656,157.0,159.5500030517578,69334000,0.0065333005883435906
2020-10-26,160.3520050048828,164.1490020751953,157.6649932861328,159.93699645996094,118024000,0.01112132963104197
2020-10-27,164.31649780273438,164.58299255371094,160.56500244140625,161.2469940185547,85820000,0.008086766326645614
2020-10-28,158.13900756835938,163.2010040283203,158.12350463867188,162.46499633789062,111766000,0.010531642102818383
2020-10-29,160.55050659179688,162.8625030517578,158.1999969482422,160.06350708007812,131930000,0.01243168354083379
2020-10-30,151.8074951171875,158.35000610351562,150.9499969482422,157.8874969482422,167728000,0.015804907276108313
2020-11-02,150.2239990234375,153.98550415039062,147.50599670410156,153.08700561523438,145148000,0.013677207629689554
2020-11-03,152.42050170898438,153.7449951171875,149.0489959716797,150.92649841308594,97958000,0.009230522673334317
2020-11-04,162.05799865722656,162.24249267578125,156.9864959716797,157.99949645996094,136780000,0.012888696086676614
2020-11-05,166.10000610351562,168.33999633789062,164.44400024414062,165.99850463867188,115786000,0.010910444254218003
2020-11-06,165.56849670410156,166.10000610351562,161.60000610351562,165.23199462890625,92946000,0.008758244966166432
2020-11-09,157.18699645996094,164.4499969482422,155.60549926757812,161.55149841308594,143808000,0.013550940245889681
2020-11-10,151.75100708007812,155.6999969482422,150.9739990234375,154.75100708007812,131820000,0.012421318307835293
2020-11-11,156.8695068359375,156.95750427246094,152.5,153.08900451660156,87338000,0.008229806542024874
2020-11-12,155.51400756835938,158.79400634765625,154.30250549316406,157.99749755859375,87240000,0.008220572061717122
2020-11-13,156.4405059814453,157.08599853515625,154.26950073242188,156.10000610351562,75124000,0.0070788887616281175
2020-11-16,156.55299377441406,157.13499450683594,153.63450622558594,154.66000366210938,76174000,0.007177829622068317
2020-11-17,156.7830047607422,159.46249389648438,156.76300048828125,159.177001953125,68894000,0.006491839656349602
2020-11-18,155.2729949951172,157.0,155.2550048828125,156.6999969482422,58336000,0.005496965747275676
2020-11-19,155.8509979248047,156.25,154.04600524902344,155.2655029296875,60206000,0.005673174708250126
2020-11-20,154.97000122070312,156.64450073242188,154.90249633789062,155.8509979248047,67488000,0.0063593531327506315
2020-11-23,154.91949462890625,156.9875030517578,153.2729949951172,155.8350067138672,94178000,0.0088743355757496
2020-11-24,155.9029998779297,156.71249389648438,154.31300354003906,155.02499389648438,72042000,0.006788473778888409
2020-11-25,159.2534942626953,159.89999389648438,157.01300048828125,157.093505859375,75808000,0.00714334166500059
2020-11-27,159.76699829101562,160.8094940185547,159.50250244140625,160.56300354003906,47858000,0.004509630189473384
2020-11-30,158.40199279785156,161.41949462890625,156.27749633789062,160.4239959716797,81278000,0.00765877643319858
2020-12-01,161.00399780273438,162.44749450683594,157.85899353027344,159.4250030517578,90740000,0.00855037492985112
2020-12-02,160.17649841308594,161.60000610351562,158.66299438476562,161.08250427246094,62586000,0.0058974406585812445
2020-12-03,159.3365020751953,161.4320068359375,159.0655059814453,160.2729949951172,57840000,0.005450227969391544
2020-12-04,158.12899780273438,159.91050720214844,157.93800354003906,159.91050720214844,58272000,0.005490935066258368
2020-12-07,157.89999389648438,159.03799438476562,157.08450317382812,157.82400512695312,55026000,0.00518506646341181
2020-12-08,158.864501953125,159.2064971923828,156.00100708007812,157.94500732421875,65726000,0.006193320945992888
2020-12-09,155.2100067138672,158.72149658203125,154.39999389648438,158.39450073242188,82016000,0.0077283177236794065
2020-12-10,155.07449340820312,157.10499572753906,153.8000030517578,154.44949340820312,60604000,0.005710678005826506
2020-12-11,155.8209991455078,155.93350219726562,153.64100646972656,154.83299255371094,61294000,0.0057756962855443515
2020-12-14,157.84849548339844,159.52349853515625,156.3000030517578,157.14999389648438,83116000,0.007831970053664377
2020-12-15,158.25599670410156,159.4250030517578,156.52450561523438,159.05050659179688,66390000,0.006255889261547452
2020-12-16,162.04800415039062,162.35000610351562,158.1840057373047,158.80050659179688,88552000,0.008344201022571923
2020-12-17,161.8040008544922,163.17550659179688,161.0500030517578,162.5,69486000,0.006547623455759696
2020-12-18,160.08250427246094,162.4709930419922,158.5800018310547,162.19949340820312,119914000,0.011299423179834329
2020-12-21,160.3090057373047,161.34849548339844,158.3000030517578,160.00050354003906,76736000,0.007230786539751548
2020-12-22,160.3260040283203,161.10000610351562,159.00399780273438,160.14199829101562,47388000,0.004465342375752532
2020-12-23,159.2635040283203,160.50650024414062,159.20849609375,160.25,41876000,0.0039459499731369346
2020-12-24,158.63450622558594,160.10000610351562,158.4499969482422,159.69500732421875,29038000,0.0027362330528214324
2020-12-28,164.197998046875,165.1999969482422,158.63450622558594,159.6999969482422,113736000,0.010717274002882375
2020-12-29,166.10000610351562,167.53250122070312,164.06100463867188,165.4969940185547,97458000,0.009183407977886603
2020-12-30,164.29249572753906,167.10499572753906,164.12350463867188,167.0500030517578,64186000,0.006048207684013929
2020-12-31,162.84649658203125,164.14599609375,162.05999755859375,163.75,59144000,0.005573103095119182
2021-01-04,159.3314971923828,163.60000610351562,157.2010040283203,163.5,88228000,0.008313670699921803
2021-01-05,160.92550659179688,161.16900634765625,158.2530059814453,158.30050659179688,53110000,0.00500452295045617
2021-01-06,156.91900634765625,159.87550354003906,156.55799865722656,157.32400512695312,87896000,0.008282386542144521
2021-01-07,158.10800170898438,160.427001953125,157.75,157.85000610351562,70290000,0.00662338388603962
2021-01-08,159.13499450683594,159.53199768066406,157.11000061035156,159.0,70754000,0.006667106323415098
2021-01-11,155.7104949951172,157.81900024414062,155.5,157.40049743652344,73668000,0.0069416907684843755
2021-01-12,156.04150390625,157.10699462890625,154.3000030517578,156.0,70292000,0.0066235723448214105
2021-01-13,158.29449462890625,159.49749755859375,156.10400390625,156.4219970703125,66424000,0.006259093060837896
2021-01-14,156.37350463867188,158.89999389648438,156.0294952392578,158.37600708007812,61418000,0.005787380730015385
2021-01-15,155.21249389648438,157.12750244140625,154.7584991455078,156.1510009765625,84880000,0.007998190699203912
2021-01-19,156.03799438476562,157.25,154.8000030517578,155.35000610351562,66102000,0.0062287511969695685
2021-01-20,163.16900634765625,163.99000549316406,158.75,159.09950256347656,106196000,0.01000678439553085
2021-01-21,165.34950256347656,167.42750549316406,164.47850036621094,164.64999389648438,98722000,0.009302513927978423
2021-01-22,164.6114959716797,166.0955047607422,164.1580047607422,165.2154998779297,56438000,0.005318118363356154
2021-01-25,164.6999969482422,168.1945037841797,162.15750122070312,166.4250030517578,74996000,0.007066827399593503
2021-01-26,166.30650329589844,166.89999389648438,164.14349365234375,164.8179931640625,59104000,0.0055693339194833645
2021-01-27,161.62899780273438,167.3260040283203,160.35400390625,167.07449340820312,93204000,0.008782556149017453
2021-01-28,161.88099670410156,165.08399963378906,161.4344940185547,161.7519989013672,62984000,0.005934943956157624
2021-01-29,160.30999755859375,161.84950256347656,159.2274932861328,161.5,85872000,0.008091666254972176
2021-02-01,167.1439971923828,167.51300048828125,161.75149536132812,162.1179962158203,83204000,0.007840262240063175
2021-02-02,169.0,171.38699340820312,168.05650329589844,169.0,141972000,0.013377935084205676
2021-02-03,165.62649536132812,171.6999969482422,165.43099975585938,171.25050354003906,141776000,0.013359466123590171
2021-02-04,166.5500030517578,167.35000610351562,163.8874969482422,166.5,73414000,0.006917756503196936
2021-02-05,167.6074981689453,168.85000610351562,165.135498046875,165.9499969482422,72416000,0.0068237155710833
2021-02-08,166.14700317382812,168.25,165.1999969482422,167.9250030517578,65148000,0.00613885635805533
2021-02-09,165.25,166.89999389648438,164.89199829101562,165.62449645996094,44070000,0.004152689256761503
2021-02-10,164.32899475097656,165.8975067138672,162.6999969482422,165.6999969482422,63032000,0.005939466966920605
2021-02-11,163.10650634765625,164.60000610351562,162.4029998779297,164.60000610351562,46028000,0.00433719040413475
2021-02-12,163.885498046875,164.0124969482422,161.66549682617188,162.5,46706000,0.0044010779311618505
2021-02-16,163.44749450683594,165.4149932861328,162.67950439453125,162.70249938964844,51494000,0.004852248254769159
2021-02-17,165.4320068359375,166.04550170898438,162.97500610351562,163.17999267578125,65950000,0.006214428329553464
2021-02-18,166.4114990234375,166.89999389648438,163.69700622558594,164.12100219726562,60548000,0.0057054011599363625
2021-02-19,162.4949951171875,166.6750030517578,162.28750610351562,166.4114990234375,86104000,0.008113527473659916
2021-02-22,159.03700256347656,161.61599731445312,158.61300659179688,160.406494140625,70314000,0.00662564539142111
2021-02-23,159.72500610351562,160.2364959716797,154.67999267578125,156.35150146484375,93544000,0.008814594141921898
2021-02-24,157.97650146484375,158.56149291992188,156.2689971923828,158.33749389648438,60226000,0.005675059296068034
2021-02-25,152.85800170898438,158.91299438476562,152.38800048828125,156.83700561523438,90676000,0.008544344248833812
2021-02-26,154.64649963378906,156.1219940185547,151.8350067138672,154.75999450683594,85518000,0.008058309050595194
2021-03-01,157.3070068359375,157.47799682617188,154.89950561523438,156.39450073242188,54582000,0.00514322861385424
2021-03-02,154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000,0.0048920130577270295
2021-03-03,150.25,155.38900756835938,149.75,154.0590057373047,79774000,0.007517055429291857
2021-03-04,148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000,0.01033055658264754
2021-03-05,150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000,0.010155289915582044
2021-03-08,147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000,0.007887000017947307
2021-03-09,153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000,0.007594888906171481
2021-03-10,152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000,0.005677320801449525
2021-03-11,155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000,0.0052323696176413146
2021-03-12,154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000,0.004564283236192732
2021-03-15,154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000,0.005490935066258368
2021-03-16,154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000,0.004784591552106242
2021-03-17,156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000,0.0058772755689296225
2021-03-18,151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000,0.0068779917002390655
2021-03-19,153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000,0.008716972492954235
2021-03-22,155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000,0.005469450765134211
2021-03-23,156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000,0.007194037077302331
2021-03-24,154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000,0.005576495353191417
2021-03-25,152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000,0.006715728689117139
2021-03-26,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000,0.006243450981949255
2021-03-29,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000,0.005175078147976894
2021-03-30,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000,0.00440541248314304
2021-03-31,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000,0.005830726249827281
2021-04-01,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000,0.005541253560996527
2021-04-05,161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000,0.006284911913943243
2021-04-06,161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000,0.0047827069642883335
2021-04-07,163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000,0.00630620775628561
2021-04-08,164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000,0.00529964940274065
2021-04-09,168.61000061035156,168.61000061035156,164.44500732421875,165.23500061035156,86830000,0.008181938011449995
2021-04-12,168.96949768066406,169.7519989013672,167.5574951171875,167.760498046875,65636000,0.006184840300812299
2021-04-13,170.0,171.60000610351562,169.781494140625,170.04249572753906,66316000,0.00624891628662119
2021-04-14,166.64999389648438,170.2064971923828,166.3000030517578,170.20199584960938,62904000,0.00592740560488599
2021-04-15,168.95449829101562,169.85000610351562,167.60000610351562,168.5500030517578,64672000,0.006094003167989107
